,ID_PER,CVE_ENT,NOM_ENT,CEN_INT,NOM_INT,COD_RES,SEXO,FUERO,P2_1,P2_2,P2_3_01,P2_3_02,P2_3_03,P2_3_04,P2_3_05,P2_3_06,P2_3_07,P2_3_08,P2_3_09,P2_3_10,P2_3_98,P2_3_99,P2_4,P2_5,P2_6,P2_7_1,P2_8A_1,P2_8M_1,P2_9_1,P2_7_2,P2_8A_2,P2_8M_2,P2_9_2,P2_7_3,P2_8A_3,P2_8M_3,P2_9_3,P2_7_4,P2_8A_4,P2_8M_4,P2_9_4,P2_7_5,P2_8A_5,P2_8M_5,P2_9_5,P2_7_6,P2_8A_6,P2_8M_6,P2_9_6,P2_7_7,P2_8A_7,P2_8M_7,P2_9_7,P2_7_8,P2_8A_8,P2_8M_8,P2_9_8,P2_7_9,P2_8A_9,P2_8M_9,P2_9_9,P2_7_10,P2_8A_10,P2_8M_10,P2_9_10,P2_10_E,R2_10_CVE,R2_10_X,P2_11,P2_12,P2_13,P2_14_1,P2_14_2,P2_14_3,P2_14_4,P2_14_5,P2_14_6,P2_14_7,P2_14_8,P2_14_9,P2_15,P3_1,P3_2,P3_2A_01,P3_2A_02,P3_2A_03,P3_2A_04,P3_2A_05,P3_2A_06,P3_2A_07,P3_2A_08,P3_2A_98,P3_2A_99,P3_3,P3_4,P3_5_D,P3_5_M,P3_5_A,P3_6,P3_7,P3_8_D,P3_8_M,P3_8_A,P3_9,P3_10,P3_11,P3_12_1,P3_12_2,P3_12_3,P3_12_4,P3_12_5,P3_13_01,P3_13_02,P3_13_03,P3_13_04,P3_13_05,P3_13_06,P3_13_07,P3_13_08,P3_13_09,P3_13_10,P3_13_11,P3_13_12,P3_14_1,P3_14_2,P3_14_3,P3_14_4,P3_14_5,P3_14_6,P3_15_1,P3_15_2,P3_15_3,P3_15_4,P3_15_5,P3_15_6,P3_15_7,P3_15_8,P3_15_9,P3_16,P3_17_01,P3_17_02,P3_17_03,P3_17_04,P3_17_05,P3_17_06,P3_17_07,P3_17_08,P3_17_09,P3_17_10,P3_17_11,P3_18_01,P3_18_02,P3_18_03,P3_18_04,P3_18_05,P3_18_06,P3_18_07,P3_18_08,P3_18_09,P3_18_10,P3_18_11,P3_18_12,P3_18_13,P3_18_14,P3_18_15,P3_19,P3_20,P3_21_1,P3_21_2,P3_22_1,P3_22_2,P3_22_3,P3_22_4,P3_22_5,P3_22_8,P3_22_9,P3_23,P3_24,P3_25,P3_26,EST_DIS,FAC_PER,FPC
805,139.4284,23,Quintana Roo,NA,NA,1,2,2,23,1,0,1,0,0,0,0,1,0,0,0,0,0,1,5,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,MESERA,5116,5,1,NA,NA,1,2,1,1,2,1,1,2,2,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,5,19,2,2018,23,5,19,2,2018,1,5,1,NA,NA,NA,NA,NA,2,1,2,2,2,2,2,1,2,2,2,NA,2,2,2,2,2,2,1,2,2,NA,NA,2,2,2,2,2,1,1,1,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,120.2,1.01075268817204,0.98936170212766
806,139.5016,19,Nuevo Le�n,39,CENTRO DE REINSERCI�N SOCIAL N�MERO 1,1,1,2,19,1,0,0,1,1,0,0,0,0,0,0,0,0,2,NA,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,VENTAS INDUSTRIALES,4221,4,2,NA,3,1,2,1,1,1,1,3,1,1,8,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,26,3,4,2020,19,999,20,1,2020,5,3,NA,NA,NA,NA,NA,NA,1,1,1,2,2,2,2,2,2,2,2,NA,1,2,2,1,2,2,1,2,2,NA,NA,2,2,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,5,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1540.1,6.80440771349862,0.175744371822803
807,139.6221,7,Chiapas,NA,NA,1,2,2,7,3,0,1,0,0,0,0,1,0,0,0,0,0,2,NA,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NO TRABAJABA,1008,97,NA,2,1,2,1,2,1,2,2,1,2,2,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,25,9,2018,7,3,19,5,2013,6,3,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,2,2,2,NA,1,1,2,1,1,1,1,2,2,NA,NA,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2890.2,1.08510638297872,0.979166666666667
808,139.6618,19,Nuevo Le�n,41,CENTRO DE REINSERCI�N SOCIAL FEMENIL,1,2,2,19,1,0,0,1,0,0,0,0,0,0,0,0,0,2,NA,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NO TRABAJABA,1008,97,NA,6,1,1,2,1,1,1,1,1,2,2,7,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,26,9,7,2021,19,26,9,7,2021,1,4,1,2,1,1,8,2,1,2,1,2,2,2,2,2,2,2,2,NA,1,1,1,1,2,1,1,2,2,NA,NA,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2191.2,1.02331002331002,0.977220956719818
809,139.8116,26,Sonora,NA,NA,1,1,2,26,1,0,1,1,0,0,0,0,0,0,0,0,0,2,NA,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,FABRICA,9999,99,NA,NA,99,1,2,1,1,2,2,3,2,1,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,2,21,8,2002,26,2,15,7,2002,4,5,2,NA,NA,NA,NA,NA,2,1,1,2,2,2,1,1,2,2,2,NA,2,2,2,2,2,2,1,2,2,NA,NA,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,3,9,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1620.1,7.77777777777778,0.163265306122449
810,139.8229,15,Estado de M�xico,32,CERESO TEXCOCO DR. ALFONSO QUIROZ CUARON,1,1,2,15,2,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,TIENDA DE ABARROTES VINOS Y LICORES,4211,4,1,NA,NA,1,2,1,2,1,1,1,2,1,2,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,99,28,10,2016,15,99,25,10,2016,2,5,2,NA,NA,NA,NA,NA,1,1,2,1,2,2,1,1,2,2,2,NA,2,2,2,1,2,2,1,2,2,NA,NA,2,2,2,2,1,1,2,1,1,2,1,1,2,2,1,1,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,7,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2018.1,1.75107913669065,0.334456207892204
811,139.8774,10,Durango,18,CERESO DURANGO,1,1,2,5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,EN OBRAS,7121,7,1,NA,NA,1,1,2,1,2,2,2,2,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,12,30,3,2020,10,12,30,3,2020,1,1,NA,NA,NA,NA,NA,NA,1,2,1,2,2,2,2,2,2,2,2,NA,1,2,1,1,1,1,1,2,2,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,611.1,3.20263157894737,0.32112676056338
812,139.916,15,Estado de M�xico,33,CERESO CUAUTITLAN,1,1,2,15,2,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,ALBANIL,7121,7,1,NA,NA,1,2,1,1,1,1,1,1,1,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,121,17,6,2019,15,121,12,6,2019,1,5,1,NA,NA,NA,NA,NA,1,1,1,1,2,2,1,1,2,2,2,NA,2,2,2,2,2,2,1,2,2,NA,NA,2,2,2,2,2,1,2,1,1,2,2,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,5,1,2,1,0,0,0,0,0,0,2,NA,1,5,3100.1,2.42040816326531,0.328859060402685
813,139.9875,19,Nuevo Le�n,NA,NA,1,1,2,19,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,REPARTIDOR DE MATERIALES PARA LA CONSTRUCCION,8341,8,1,NA,NA,1,2,1,1,2,1,1,1,1,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,39,30,11,2017,19,39,16,10,2016,6,5,1,NA,NA,NA,NA,NA,1,1,1,2,2,2,1,2,2,2,2,NA,1,1,2,1,1,1,1,2,2,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,7,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2279.1,6.77682403433476,0.167264895908112
814,140.0737,18,Nayarit,38,CEFERESO 4 NOROESTE,1,1,1,28,1,0,1,0,0,0,0,1,0,0,0,0,0,1,5,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,EN UNA VULCANIZADORA,7411,7,1,NA,NA,1,2,1,2,2,1,1,2,1,3,4,9,0,0,1,0,0,0,0,1,0,0,28,38,18,3,2010,28,38,18,3,2010,1,5,1,NA,NA,NA,NA,NA,1,1,2,1,2,2,1,1,1,1,1,2,2,2,1,1,2,2,1,2,2,NA,NA,2,2,2,2,1,1,1,2,1,1,1,2,1,2,1,1,2,2,1,1,1,2,2,1,2,2,2,2,2,2,2,11,7,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1211.1,1.6260053619303,0.598715890850722
815,140.0816,21,Puebla,44,CERESO PUEBLA,1,1,2,21,1,0,1,0,0,0,0,1,0,0,0,0,0,1,2,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,AUXILIAR DE ABOGADO,2532,2,1,NA,NA,1,2,1,1,2,1,1,2,1,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,114,98,9,2020,21,114,98,9,2020,1,5,2,NA,NA,NA,NA,NA,2,2,1,2,2,2,1,2,2,2,2,NA,2,2,1,1,2,2,1,2,2,NA,NA,2,2,2,2,1,1,2,1,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1276.1,5.92917166866747,0.187022900763359
816,140.0899,12,Guerrero,22,CERESO ACAPULCO DE JUAREZ,1,1,2,12,3,0,0,1,0,1,0,0,0,0,0,0,0,2,NA,1,1,2,0,2,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,TAXISTA,8342,8,1,NA,NA,2,2,2,1,2,1,1,2,1,1,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,23,11,3,2016,12,23,11,3,2016,1,5,1,NA,NA,NA,NA,NA,1,2,1,2,2,2,2,1,2,2,2,NA,2,2,1,2,2,2,1,2,2,NA,NA,2,2,2,2,1,1,2,2,2,2,2,1,2,2,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,1,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,101.1,2.65747460087083,0.4140625
817,140.1318,9,Ciudad de M�xico,17,CENTRO FEMENIL DE REINSERCI�N SOCIAL SANTA MARTHA ACATITLA,1,2,2,15,1,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,COMERCIO,4999,4,1,NA,NA,1,2,1,1,1,1,1,1,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,58,3,10,2014,99,NA,98,98,9998,8,5,2,NA,NA,NA,NA,NA,1,2,2,2,2,2,2,2,1,1,2,NA,2,1,2,1,2,2,1,2,2,NA,NA,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,2,1,2,2,2,1,1,1,2,1,99,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1353.2,1.08283582089552,0.986019131714496
818,140.1976,24,San Luis Potos�,46,PENITENCIARIA SAN LUIS POTOSI,1,1,2,24,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,1,1,0,2,2,NA,NA,NA,SERVICIO DE ATENCION A CLIENTES DE TELEFONOS CELULARES,4211,4,1,NA,NA,1,2,1,2,1,1,1,1,1,5,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,35,12,5,2019,24,28,12,5,2019,1,2,NA,NA,NA,NA,NA,NA,2,1,1,1,2,2,1,2,2,2,2,NA,2,2,1,2,2,2,1,2,2,NA,NA,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,163.1,2.5887323943662,0.3732912723449
819,140.3397,24,San Luis Potos�,NA,NA,1,1,2,24,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,JORNALERO,9899,9,1,NA,NA,1,2,1,1,1,1,1,2,1,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,13,19,11,2019,24,13,16,11,2019,2,2,NA,NA,NA,NA,NA,NA,1,1,1,2,2,2,2,2,2,2,2,NA,1,1,1,1,1,1,1,2,2,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,463.1,3.36538461538461,0.353741496598639
820,140.5098,16,Michoac�n de Ocampo,NA,NA,1,1,2,16,10,1,0,0,0,0,0,0,0,0,0,0,0,1,3,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,EMPAQUE DE AGUACATE,6119,6,1,NA,NA,2,2,2,1,2,1,2,2,NA,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,102,17,1,2006,16,28,17,1,2006,1,5,1,NA,NA,NA,NA,NA,2,1,1,1,2,2,1,1,1,2,2,NA,2,2,2,2,2,2,1,2,2,NA,NA,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1009.1,6.60227272727273,0.332075471698113
821,140.5359,30,Veracruz de Ignacio de la Llave,NA,NA,1,1,2,30,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,2,2,1,2,2,3,1,2,1,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,99,26,6,2019,30,99,26,6,2019,1,2,NA,NA,NA,NA,NA,NA,2,1,2,1,2,2,1,1,2,2,2,NA,2,2,1,2,2,2,1,2,2,NA,NA,2,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,1,2,2,2,1,2,2,4,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,987.1,6.62790697674419,0.160747663551402
822,140.5367,19,Nuevo Le�n,41,CENTRO DE REINSERCI�N SOCIAL FEMENIL,1,2,2,19,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,EMPLEADA DE UNA CHOCOLATERA,9999,99,NA,NA,99,1,1,1,1,1,1,1,1,2,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,38,7,1,2021,19,38,7,1,2021,1,2,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2191.2,1.02331002331002,0.977220956719818
823,140.6243,30,Veracruz de Ignacio de la Llave,52,CEFERESO 5 ORIENTE,1,1,1,29,1,0,0,0,0,0,0,1,0,0,0,0,0,1,4,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,CARNICERIA Y TENIA UNA GRANJA,4999,4,1,NA,NA,1,2,1,1,2,1,1,1,1,2,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,27,20,3,2014,29,27,98,98,2005,6,5,1,NA,NA,NA,NA,NA,1,1,1,2,2,2,1,2,2,2,2,NA,1,2,1,2,2,2,2,2,2,NA,NA,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,394.1,2.19086460032626,0.581042654028436
824,140.6496,15,Estado de M�xico,29,CERESO TLALNEPANTLA JUAN FERNANDEZ ALBARRAN,1,1,2,15,1,0,1,1,0,1,0,1,1,0,0,0,0,1,2,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,HERRERO,7221,7,1,NA,NA,1,2,1,2,2,2,2,2,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,57,7,6,2019,15,57,7,6,2019,1,2,NA,NA,NA,NA,NA,NA,1,1,1,1,2,2,1,1,2,2,2,NA,2,2,1,2,1,2,2,2,2,NA,NA,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,616.1,5.91328210757409,0.168985345946949
825,140.6526,5,Coahuila de Zaragoza,8,"CENTRO PENITENCIARIO FEDERAL 18 ""CPS COAHUILA""",1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,YESERO Y PISERO,7131,7,1,NA,NA,1,1,1,1,1,1,1,2,1,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,56,20,10,2016,32,56,20,10,2016,1,1,NA,NA,NA,NA,NA,NA,2,1,1,1,2,2,1,2,2,2,2,NA,2,2,1,1,1,2,1,2,2,NA,NA,2,2,2,2,1,1,1,1,1,1,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,13,5,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1897.1,3.12136752136752,0.330695308083663
826,140.7873,17,Morelos,36,CEFERESO 16 CPS MORELOS,1,2,1,14,1,0,0,0,0,0,0,1,0,0,0,0,0,2,NA,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NO TRABAJABA,1008,97,NA,5,1,2,1,2,2,2,2,2,2,2,7,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,87,14,2,2011,99,NA,98,98,9998,8,5,2,NA,NA,NA,NA,NA,2,2,2,1,2,2,1,1,2,2,2,NA,2,2,2,2,2,2,1,2,2,NA,NA,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,11,8,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2070.2,1.03580901856764,0.979220779220779
827,140.8051,9,Ciudad de M�xico,16,RECLUSORIO PREVENTIVO VARONIL SUR,1,1,2,9,1,0,0,0,1,0,0,0,0,0,0,0,0,2,NA,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,DIABLERO EN LA MERCED,9331,9,2,NA,3,1,1,2,1,2,1,3,2,2,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,7,26,8,2011,9,7,26,8,2011,1,1,NA,NA,NA,NA,NA,NA,1,1,1,2,2,2,1,2,2,2,2,NA,2,2,1,1,1,2,1,2,2,NA,NA,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,184.1,8.70535714285714,0.396881644223955
828,140.8299,1,Aguascalientes,NA,NA,1,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,NA,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,CONSTRUCTOR,7121,7,1,NA,NA,1,2,1,1,1,1,3,1,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,13,10,2010,1,1,98,98,9998,6,3,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,2,2,1,1,2,2,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,116.1,1.85521885521886,0.476725521669342
829,140.8526,7,Chiapas,10,CERESO NUM. 14 CINTALAPA (EL AMATE),1,2,2,7,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NO TRABAJABA,1008,97,NA,7,1,1,2,1,2,1,1,1,1,1,1,4,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,101,22,11,2019,7,101,20,11,2019,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,348.2,1.00813008130081,0.991935483870968
830,140.8976,15,Estado de M�xico,NA,NA,1,1,2,15,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,1,0,8,2,2,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,CONSTRUCCION CON TABLAROCA,7133,7,1,NA,NA,1,2,1,1,1,1,1,1,1,6,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,57,5,8,2001,15,57,4,8,2001,2,5,3,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,99,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1583.1,2.77952755905512,0.291954022988506
